"casenum","date","weight_","hhcode","pid","htrid","htrde","s12_2q2","s12_2q3","s12_2q4","s12_2q5","s12_2q6","s12_2q7"
132,"6/28/99",1,410459,1,11,"Purchased since 1992",100000,0,1500,0,0,0
103,"6/26/99",1,410511,1,11,"Purchased since 1992",2000,0,1500,0,0,0
107,"6/26/99",1,410511,6,11,"Purchased since 1992",2000,0,1500,0,0,0
104,"6/26/99",1,410511,4,1,"Purchased before 1992",5000,0,0,0,0,0
102,"6/26/99",1,410511,1,1,"Purchased before 1992",5000,0,1500,0,0,0
106,"6/26/99",1,410511,6,1,"Purchased before 1992",5000,0,0,0,0,0
105,"6/26/99",1,410511,4,11,"Purchased since 1992",2000,0,1500,0,0,0
125,"6/28/99",1,410541,1,1,"Purchased before 1992",4000,0,0,0,0,0
108,"6/26/99",1,410611,1,1,"Purchased before 1992",3000,0,0,0,0,0
109,"6/26/99",1,410612,1,11,"Purchased since 1992",6000,0,0,0,0,0
110,"6/26/99",1,410711,1,1,"Purchased before 1992",4000,0,0,0,0,0
111,"6/26/99",1,410712,1,2,"Inherited",500,0,1000,0,0,0
112,"6/26/99",1,410811,1,1,"Purchased before 1992",6000,0,0,0,0,0
113,"6/26/99",1,410911,1,2,"Inherited",55000,0,0,0,0,300
1.79769313486232e+308,"11/23/99",1,410911,1,5,"",0,0,0,0,0,200
114,"6/26/99",1,411011,1,2,"Inherited",5000,0,0,0,0,0
115,"6/26/99",1,411111,1,1,"Purchased before 1992",8000,0,1000,0,0,0
116,"6/28/99",1,411211,1,11,"Purchased since 1992",20000,0,1200,0,0,0
1,"8/09/95",1,420111,1,11,"Purchased since 1992",10000,0,1000,0,0,0
20,"8/09/95",1,420141,1,11,"Purchased since 1992",12000,0,500,0,0,0
29,"8/09/95",1,420151,1,12,"Sale since 1992",0,0,0,0,1000,0
27,"8/09/95",1,420151,1,1,"Purchased before 1992",6000,0,0,0,0,0
28,"8/09/95",1,420151,1,11,"Purchased since 1992",0,0,1300,0,1000,0
2,"8/09/95",1,420211,1,11,"Purchased since 1992",5000,0,500,0,0,0
21,"8/09/95",1,420241,1,11,"Purchased since 1992",5000,0,1000,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,420311,1,11,"",250,0,0,0,0,0
3,"8/09/95",1,420311,1,1,"Purchased before 1992",12000,0,500,0,0,0
22,"8/09/95",1,420341,1,1,"Purchased before 1992",8000,0,0,0,0,0
23,"8/09/95",1,420341,1,11,"Purchased since 1992",300,0,800,0,0,0
31,"8/09/95",1,420351,1,1,"Purchased before 1992",4000,0,0,0,0,0
4,"8/09/95",1,420411,1,1,"Purchased before 1992",10000,0,0,0,0,0
24,"8/09/95",1,420441,1,11,"Purchased since 1992",5000,0,0,0,0,0
33,"8/09/95",1,420459,1,2,"Inherited",10000,0,0,0,0,0
32,"8/09/95",1,420459,1,11,"Purchased since 1992",0,0,1500,0,0,0
5,"8/09/95",1,420521,1,11,"Purchased since 1992",20000,0,0,0,0,0
6,"8/09/95",1,420522,1,11,"Purchased since 1992",5000,0,1900,0,0,0
26,"8/09/95",1,420541,6,11,"Purchased since 1992",0,0,1500,0,0,0
25,"8/09/95",1,420541,1,11,"Purchased since 1992",10000,0,0,0,0,0
7,"8/09/95",1,420611,1,11,"Purchased since 1992",10000,0,3500,0,1700,0
8,"8/09/95",1,420711,2,1,"Purchased before 1992",5000,0,0,0,0,0
9,"8/09/95",1,420711,4,11,"Purchased since 1992",1500,0,0,0,0,0
10,"8/09/95",1,420821,1,11,"Purchased since 1992",8000,0,1500,0,0,0
11,"8/09/95",1,420921,1,11,"Purchased since 1992",5000,0,0,0,0,0
12,"8/09/95",1,421021,1,1,"Purchased before 1992",0,0,0,0,2000,0
13,"8/09/95",1,421021,1,11,"Purchased since 1992",8000,0,0,0,0,0
14,"8/09/95",1,421121,1,1,"Purchased before 1992",9000,0,400,0,0,0
15,"8/09/95",1,421211,1,2,"Inherited",5000,0,0,0,0,0
16,"8/09/95",1,421212,1,11,"Purchased since 1992",4000,0,0,0,0,0
17,"8/09/95",1,421212,1,12,"Sale since 1992",0,0,600,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,421213,1,11,"",500,0,0,0,0,0
19,"8/09/95",1,421213,1,2,"Inherited",5000,0,0,0,0,0
18,"8/09/95",1,421213,1,12,"Sale since 1992",800,0,0,0,0,0
2,"6/24/99",1,430111,1,12,"Sale since 1992",0,0,800,0,0,0
1,"6/24/99",1,430111,1,11,"Purchased since 1992",2000,0,800,0,0,0
25,"6/24/99",1,430141,2,1,"Purchased before 1992",2000,0,0,0,0,0
26,"6/24/99",1,430141,2,11,"Purchased since 1992",10000,0,0,0,0,0
27,"6/24/99",1,430141,1,11,"Purchased since 1992",0,0,1000,0,0,0
3,"6/24/99",1,430211,1,11,"Purchased since 1992",20000,0,1000,0,0,0
4,"6/24/99",1,430211,1,12,"Sale since 1992",0,0,1000,0,0,0
28,"6/24/99",1,430241,1,2,"Inherited",10000,0,0,0,0,0
36,"6/24/99",1,430251,1,11,"Purchased since 1992",8000,0,0,0,0,0
38,"6/24/99",1,430252,1,4,"Obtained as dowry",0,0,900,0,0,0
37,"6/24/99",1,430252,1,2,"Inherited",8000,0,0,0,0,0
5,"6/24/99",1,430311,1,1,"Purchased before 1992",8000,0,0,0,0,0
6,"6/24/99",1,430311,1,11,"Purchased since 1992",0,0,700,0,0,0
7,"6/24/99",1,430411,1,1,"Purchased before 1992",12000,0,0,0,0,0
8,"6/24/99",1,430411,1,11,"Purchased since 1992",0,0,700,0,0,0
31,"6/24/99",1,430441,1,1,"Purchased before 1992",4000,0,0,0,0,0
32,"6/24/99",1,430441,1,11,"Purchased since 1992",0,0,1000,0,0,0
33,"6/24/99",1,430442,1,11,"Purchased since 1992",7000,0,700,0,0,0
9,"6/24/99",1,430511,1,1,"Purchased before 1992",10000,3000,600,0,0,0
11,"6/24/99",1,430611,1,11,"Purchased since 1992",0,500,4000,0,0,0
10,"6/24/99",1,430611,1,1,"Purchased before 1992",12000,0,0,0,0,0
12,"6/24/99",1,430711,1,1,"Purchased before 1992",20000,0,0,0,0,0
13,"6/24/99",1,430811,1,5,"Obtained from other sources",5000,0,0,0,0,0
15,"6/24/99",1,430813,1,2,"Inherited",3000,0,0,0,0,0
16,"6/24/99",1,430911,1,1,"Purchased before 1992",100000,0,0,0,0,0
17,"6/24/99",1,430911,1,11,"Purchased since 1992",150000,10000,1500,0,0,0
18,"6/24/99",1,431011,1,1,"Purchased before 1992",0,0,1000,0,0,0
19,"6/24/99",1,431011,1,11,"Purchased since 1992",200000,0,0,0,0,0
20,"6/24/99",1,431011,2,1,"Purchased before 1992",50000,0,0,0,0,0
21,"6/24/99",1,431011,2,11,"Purchased since 1992",120000,25000,0,0,0,0
22,"6/24/99",1,431111,1,1,"Purchased before 1992",0,0,700,0,0,0
23,"6/24/99",1,431111,2,11,"Purchased since 1992",26000,0,0,0,0,0
24,"6/24/99",1,431211,1,11,"Purchased since 1992",10000,5000,0,0,0,0
55,"9/09/99",1,440149,1,2,"Inherited",15000,0,0,0,0,0
60,"9/09/99",1,440159,1,11,"Purchased since 1992",15000,0,3000,0,0,0
56,"9/09/99",1,440249,1,11,"Purchased since 1992",8000,0,0,0,0,0
61,"9/09/99",1,440259,1,11,"Purchased since 1992",50000,0,5000,0,0,0
57,"9/09/99",1,440349,1,11,"Purchased since 1992",15000,0,2500,0,0,0
62,"9/09/99",1,440359,1,11,"Purchased since 1992",16000,0,0,0,0,0
58,"9/09/99",1,440449,1,11,"Purchased since 1992",6000,0,0,0,0,0
63,"9/09/99",1,440459,1,11,"Purchased since 1992",10000,0,0,0,0,0
64,"9/09/99",1,440459,1,4,"Obtained as dowry",0,0,3000,0,0,0
59,"9/09/99",1,440549,1,11,"Purchased since 1992",5000,0,0,0,0,0
66,"9/09/99",1,440559,1,3,"Obtained as gift",4000,0,0,0,0,0
65,"9/09/99",1,440559,1,11,"Purchased since 1992",12000,0,0,0,0,0
96,"7/14/99",1,510111,1,1,"Purchased before 1992",100000,0,0,0,0,0
114,"7/20/99",1,510141,1,11,"Purchased since 1992",2500,0,0,0,0,0
124,"7/20/99",1,510151,1,1,"Purchased before 1992",50000,0,0,0,0,0
127,"7/20/99",1,510151,8,11,"Purchased since 1992",50000,0,0,0,0,0
126,"7/20/99",1,510151,8,1,"Purchased before 1992",50000,0,0,0,0,0
125,"7/20/99",1,510151,1,11,"Purchased since 1992",100000,0,3500,0,0,0
128,"7/20/99",1,510152,1,1,"Purchased before 1992",10000,0,0,0,0,0
129,"7/20/99",1,510152,1,11,"Purchased since 1992",20000,0,0,0,0,0
97,"7/20/99",1,510211,2,1,"Purchased before 1992",75000,0,0,0,0,0
116,"7/20/99",1,510241,1,11,"Purchased since 1992",6000,0,0,0,0,0
115,"7/20/99",1,510241,1,1,"Purchased before 1992",2000,0,0,0,0,0
131,"7/20/99",1,510251,1,11,"Purchased since 1992",0,0,2000,0,0,0
130,"7/20/99",1,510251,1,1,"Purchased before 1992",380,0,0,0,0,0
98,"7/20/99",1,510311,1,1,"Purchased before 1992",3000,0,0,0,0,0
99,"7/20/99",1,510311,1,11,"Purchased since 1992",4000,0,0,0,0,0
117,"7/20/99",1,510341,1,3,"Obtained as gift",15000,0,0,0,0,0
132,"7/20/99",1,510351,1,2,"Inherited",100000,0,0,0,0,0
100,"7/20/99",1,510411,1,1,"Purchased before 1992",5000,0,0,0,0,0
101,"7/20/99",1,510411,1,11,"Purchased since 1992",25000,25000,1200,0,0,0
118,"7/20/99",1,510441,1,11,"Purchased since 1992",5000,0,0,0,0,0
121,"7/20/99",1,510442,1,2,"Inherited",20000,0,0,0,0,0
120,"7/20/99",1,510442,1,11,"Purchased since 1992",40000,0,0,0,0,0
119,"7/20/99",1,510442,1,1,"Purchased before 1992",20000,0,0,0,0,0
133,"7/20/99",1,510459,1,11,"Purchased since 1992",100000,0,2000,4000,0,0
102,"7/20/99",1,510511,1,1,"Purchased before 1992",5000,0,0,0,0,0
103,"7/20/99",1,510511,1,11,"Purchased since 1992",3000,0,0,0,0,0
104,"7/20/99",1,510611,1,2,"Inherited",15000,0,0,0,0,0
105,"7/20/99",1,510711,1,1,"Purchased before 1992",30000,0,0,0,0,0
106,"7/20/99",1,510712,1,5,"Obtained from other sources",3000,0,0,0,0,0
108,"7/20/99",1,510811,1,11,"Purchased since 1992",25000,0,0,0,0,0
107,"7/20/99",1,510811,1,1,"Purchased before 1992",5000,0,0,0,0,0
110,"7/20/99",1,510911,1,11,"Purchased since 1992",0,0,0,1200,0,0
109,"7/20/99",1,510911,1,1,"Purchased before 1992",10000,0,0,0,0,0
111,"7/20/99",1,511011,1,11,"Purchased since 1992",55000,20000,0,0,0,0
112,"7/20/99",1,511111,1,1,"Purchased before 1992",2000,0,0,0,0,0
113,"7/20/99",1,511211,1,11,"Purchased since 1992",15000,15000,0,2500,0,0
153,"6/20/99",1,520111,1,11,"Purchased since 1992",25000,25000,0,0,0,0
152,"6/20/99",1,520111,1,1,"Purchased before 1992",0,0,1000,0,0,0
178,"6/20/99",1,520151,3,11,"Purchased since 1992",0,0,70000,0,0,0
179,"6/20/99",1,520151,3,2,"Inherited",125000,0,0,0,0,0
180,"6/20/99",1,520151,4,2,"Inherited",125000,0,0,0,0,0
155,"6/20/99",1,520211,3,11,"Purchased since 1992",35000,0,0,0,0,0
154,"6/20/99",1,520211,3,1,"Purchased before 1992",15000,0,0,0,0,0
181,"6/20/99",1,520251,1,11,"Purchased since 1992",10000,0,0,0,0,0
157,"6/20/99",1,520311,2,11,"Purchased since 1992",3000,0,0,0,0,0
156,"6/20/99",1,520311,2,1,"Purchased before 1992",5000,0,0,0,0,0
172,"6/20/99",1,520341,1,1,"Purchased before 1992",60000,0,2500,0,0,0
173,"6/20/99",1,520341,1,11,"Purchased since 1992",40000,0,0,0,0,0
182,"6/20/99",1,520351,2,11,"Purchased since 1992",0,0,0,0,3500,0
183,"6/20/99",1,520351,2,2,"Inherited",140000,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,520411,1,2,"",40000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
184,"6/20/99",1,520459,1,1,"Purchased before 1992",50000,0,0,0,0,0
186,"6/20/99",1,520459,1,2,"Inherited",100000,0,0,0,0,0
185,"6/20/99",1,520459,1,11,"Purchased since 1992",50000,0,2500,0,0,0
159,"6/20/99",1,520611,2,11,"Purchased since 1992",6000,0,0,0,0,0
160,"6/20/99",1,520711,2,2,"Inherited",150000,0,0,0,0,0
161,"6/20/99",1,520711,3,1,"Purchased before 1992",0,0,3000,0,0,0
163,"6/20/99",1,520811,2,2,"Inherited",100000,0,0,0,0,0
162,"6/20/99",1,520811,2,11,"Purchased since 1992",25000,0,0,0,0,0
164,"6/20/99",1,520811,5,11,"Purchased since 1992",0,0,2500,0,0,0
165,"6/20/99",1,520911,1,1,"Purchased before 1992",30000,25000,800,0,0,0
166,"6/20/99",1,521011,1,11,"Purchased since 1992",12000,0,0,0,0,0
167,"6/20/99",1,521111,1,1,"Purchased before 1992",2000,0,0,0,0,0
168,"6/20/99",1,521211,1,11,"Purchased since 1992",17000,4500,0,0,0,0
200,"6/20/99",1,530111,1,11,"Purchased since 1992",4000,0,0,0,0,0
199,"6/15/99",1,530111,1,1,"Purchased before 1992",1000,0,0,0,0,0
223,"6/20/99",1,530141,1,11,"Purchased since 1992",14000,0,0,0,0,0
222,"6/20/99",1,530141,1,1,"Purchased before 1992",20000,0,0,0,0,0
231,"6/20/99",1,530151,4,11,"Purchased since 1992",25000,0,2000,0,0,0
232,"6/20/99",1,530152,1,11,"Purchased since 1992",10000,0,0,0,0,0
233,"6/20/99",1,530152,1,2,"Inherited",20000,0,0,0,0,0
234,"6/20/99",1,530153,1,2,"Inherited",15000,0,0,0,0,0
201,"6/20/99",1,530211,6,11,"Purchased since 1992",30000,0,0,0,0,0
202,"6/20/99",1,530211,6,2,"Inherited",6000,0,0,0,0,0
224,"6/20/99",1,530241,1,11,"Purchased since 1992",7000,0,0,0,0,0
235,"6/20/99",1,530251,1,1,"Purchased before 1992",80000,0,0,0,0,0
236,"6/20/99",1,530251,1,11,"Purchased since 1992",0,0,1500,0,0,0
203,"6/20/99",1,530311,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
237,"6/20/99",1,530351,1,1,"Purchased before 1992",60000,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,530411,1,2,"",10000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,530411,1,11,"",15000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
238,"6/20/99",1,530459,1,2,"Inherited",50000,0,0,0,0,0
207,"6/20/99",1,530511,1,2,"Inherited",5000,0,0,0,0,0
206,"6/20/99",1,530511,1,11,"Purchased since 1992",0,0,0,5000,0,0
230,"6/20/99",1,530541,1,11,"Purchased since 1992",5000,0,0,0,0,0
229,"6/20/99",1,530541,1,1,"Purchased before 1992",20000,0,0,0,0,0
208,"6/20/99",1,530611,1,11,"Purchased since 1992",30000,25000,1000,0,0,0
209,"6/20/99",1,530711,1,1,"Purchased before 1992",10000,0,1800,0,0,0
210,"6/20/99",1,530711,1,11,"Purchased since 1992",22000,0,0,0,0,0
212,"6/20/99",1,530811,1,11,"Purchased since 1992",12000,0,0,0,0,0
211,"6/20/99",1,530811,1,1,"Purchased before 1992",8000,0,0,0,0,0
213,"6/20/99",1,530911,1,11,"Purchased since 1992",12000,10000,0,0,0,0
214,"6/20/99",1,531011,1,1,"Purchased before 1992",20000,0,0,0,0,0
215,"6/20/99",1,531011,1,11,"Purchased since 1992",40000,0,1500,0,0,0
216,"6/20/99",1,531012,1,11,"Purchased since 1992",20000,0,1300,5000,0,0
217,"6/20/99",1,531013,1,11,"Purchased since 1992",10000,7500,0,0,0,0
218,"6/20/99",1,531014,1,11,"Purchased since 1992",32000,20000,0,0,0,0
219,"6/20/99",1,531111,1,11,"Purchased since 1992",4000,0,0,0,0,0
221,"6/20/99",1,531211,1,11,"Purchased since 1992",5000,0,0,2000,0,0
220,"6/20/99",1,531211,1,80,"",1500,0,0,0,0,0
109,"8/12/99",1,610111,1,2,"Inherited",10000,0,0,0,0,0
108,"8/08/99",1,610111,1,11,"Purchased since 1992",10000,0,0,0,0,0
124,"8/12/99",1,610141,2,11,"Purchased since 1992",2000,0,0,0,0,0
125,"8/12/99",1,610142,1,11,"Purchased since 1992",15000,0,0,0,0,0
131,"8/12/99",1,610151,1,1,"Purchased before 1992",5000,0,0,0,0,0
126,"8/12/99",1,610241,1,1,"Purchased before 1992",2000,0,0,0,0,0
127,"8/12/99",1,610242,1,11,"Purchased since 1992",2000,0,0,0,0,0
128,"8/12/99",1,610243,1,3,"Obtained as gift",8000,0,0,0,0,0
132,"8/12/99",1,610251,1,1,"Purchased before 1992",10000,0,0,0,0,0
110,"8/12/99",1,610311,1,1,"Purchased before 1992",8000,0,0,0,0,0
129,"8/12/99",1,610341,1,1,"Purchased before 1992",10000,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,610341,1,11,"",1500,0,0,0,0,0
133,"8/12/99",1,610351,1,1,"Purchased before 1992",10000,0,0,0,0,0
111,"8/12/99",1,610411,3,2,"Inherited",5000,0,0,0,0,0
130,"8/12/99",1,610441,1,11,"Purchased since 1992",5000,0,0,0,0,0
134,"8/12/99",1,610459,1,11,"Purchased since 1992",8000,0,0,0,0,0
112,"8/12/99",1,610511,1,1,"Purchased before 1992",1000,0,0,0,0,0
113,"8/12/99",1,610511,1,11,"Purchased since 1992",1000,0,0,0,0,0
114,"8/12/99",1,610611,1,11,"Purchased since 1992",20000,0,0,0,0,0
115,"8/12/99",1,610711,2,11,"Purchased since 1992",1000,0,0,0,0,0
116,"8/12/99",1,610811,1,1,"Purchased before 1992",20000,0,0,0,0,0
117,"8/12/99",1,610911,1,11,"Purchased since 1992",25000,0,0,0,0,0
118,"8/12/99",1,611011,1,11,"Purchased since 1992",5000,0,0,0,0,0
119,"8/12/99",1,611012,1,11,"Purchased since 1992",2000,0,0,0,0,0
120,"8/12/99",1,611111,2,11,"Purchased since 1992",1000,0,0,0,0,0
121,"8/12/99",1,611211,1,11,"Purchased since 1992",5000,0,0,0,0,0
122,"8/12/99",1,611212,1,2,"Inherited",10000,0,0,0,0,0
123,"8/12/99",1,611213,1,2,"Inherited",10000,0,0,0,0,0
267,"6/23/99",1,620111,1,11,"Purchased since 1992",5000,0,0,0,0,0
277,"6/23/99",1,620141,1,11,"Purchased since 1992",1500,0,0,0,0,0
278,"6/23/99",1,620141,1,2,"Inherited",1500,0,0,0,0,0
285,"6/23/99",1,620151,2,2,"Inherited",8000,0,0,0,0,0
80,"9/12/99",1,620152,1,2,"Inherited",6000,0,0,0,0,0
268,"6/23/99",1,620211,1,11,"Purchased since 1992",0,3000,0,0,0,0
269,"6/23/99",1,620211,1,2,"Inherited",5000,0,0,0,0,0
279,"6/23/99",1,620241,1,11,"Purchased since 1992",1000,0,0,0,0,0
85,"9/12/99",1,620251,1,11,"Purchased since 1992",0,0,1000,0,0,0
84,"9/12/99",1,620251,1,1,"Purchased before 1992",10000,0,0,0,0,0
90,"9/12/99",1,620253,1,2,"Inherited",1000,0,0,0,0,0
89,"9/12/99",1,620253,1,11,"Purchased since 1992",3000,3000,0,0,0,0
91,"9/12/99",1,620254,1,2,"Inherited",5000,0,0,0,0,0
270,"6/23/99",1,620311,1,2,"Inherited",3000,0,0,0,0,0
280,"6/23/99",1,620341,1,11,"Purchased since 1992",2000,0,0,0,0,0
92,"9/12/99",1,620351,1,1,"Purchased before 1992",30000,0,0,0,0,0
93,"9/12/99",1,620351,1,11,"Purchased since 1992",0,0,200,0,0,0
271,"6/23/99",1,620411,1,11,"Purchased since 1992",10000,0,0,0,0,0
281,"6/23/99",1,620441,1,11,"Purchased since 1992",3000,3000,0,0,0,0
282,"6/23/99",1,620441,1,2,"Inherited",1000,0,0,0,0,0
94,"9/12/99",1,620459,1,1,"Purchased before 1992",60000,0,0,0,0,0
272,"6/23/99",1,620511,1,2,"Inherited",5000,0,0,0,0,0
273,"6/23/99",1,620512,1,11,"Purchased since 1992",1500,0,0,0,0,0
283,"6/23/99",1,620541,1,11,"Purchased since 1992",3000,0,0,2000,0,0
284,"6/23/99",1,620541,1,2,"Inherited",1000,0,0,0,0,0
71,"9/12/99",1,620611,1,11,"Purchased since 1992",20000,0,0,0,0,0
274,"6/23/99",1,620711,1,2,"Inherited",8000,0,0,0,0,0
275,"6/23/99",1,620811,1,2,"Inherited",20000,0,0,0,0,0
276,"6/23/99",1,620911,1,11,"Purchased since 1992",7000,0,0,0,0,0
72,"9/12/99",1,621011,1,11,"Purchased since 1992",4000,0,0,0,0,0
73,"9/12/99",1,621111,1,11,"Purchased since 1992",10000,0,0,0,0,0
74,"9/12/99",1,621111,1,2,"Inherited",5000,0,0,0,0,0
77,"9/12/99",1,621211,1,11,"Purchased since 1992",20000,0,0,0,0,0
139,"7/21/99",1,630111,1,11,"Purchased since 1992",10000,0,500,0,0,0
138,"7/21/99",1,630111,1,1,"Purchased before 1992",10000,0,0,0,0,0
157,"7/21/99",1,630151,1,1,"Purchased before 1992",90000,0,0,0,0,0
140,"7/21/99",1,630211,1,1,"Purchased before 1992",2000,0,0,0,0,0
150,"7/21/99",1,630241,1,11,"Purchased since 1992",100000,0,0,0,0,0
152,"7/21/99",1,630242,1,2,"Inherited",60000,0,0,0,0,0
151,"7/21/99",1,630242,1,11,"Purchased since 1992",0,0,1500,0,0,0
158,"7/21/99",1,630251,1,1,"Purchased before 1992",50000,0,0,0,0,0
159,"7/21/99",1,630252,1,2,"Inherited",10000,0,0,0,0,0
48,"8/03/99",1,630311,1,11,"Purchased since 1992",10000,8000,0,3000,0,0
154,"7/21/99",1,630342,1,2,"Inherited",2000,0,0,0,0,0
160,"7/21/99",1,630351,1,11,"Purchased since 1992",100000,0,0,0,0,0
161,"7/21/99",1,630352,1,11,"Purchased since 1992",6000,0,0,0,0,0
50,"8/03/99",1,630411,1,11,"Purchased since 1992",0,0,1000,0,0,0
49,"8/03/99",1,630411,1,1,"Purchased before 1992",10000,0,0,0,0,0
155,"7/21/99",1,630441,1,2,"Inherited",20000,0,0,0,0,0
162,"7/21/99",1,630459,1,1,"Purchased before 1992",20000,0,0,0,0,0
141,"7/21/99",1,630511,1,1,"Purchased before 1992",3000,0,0,0,0,0
142,"7/21/99",1,630512,1,2,"Inherited",2000,0,0,0,0,0
143,"7/21/99",1,630513,1,2,"Inherited",1500,0,0,0,0,0
156,"7/21/99",1,630541,1,1,"Purchased before 1992",100000,0,0,0,0,0
144,"7/21/99",1,630611,1,11,"Purchased since 1992",1500,0,0,0,0,0
145,"7/21/99",1,630711,4,2,"Inherited",30000,0,0,0,0,0
51,"8/03/99",1,630811,1,11,"Purchased since 1992",20000,0,2000,0,0,0
52,"8/03/99",1,630911,1,11,"Purchased since 1992",5000,0,0,0,0,0
146,"7/21/99",1,631011,1,11,"Purchased since 1992",3000,0,0,0,0,0
147,"7/21/99",1,631111,1,11,"Purchased since 1992",8000,0,0,0,0,0
148,"7/21/99",1,631211,1,1,"Purchased before 1992",5000,0,0,0,0,0
71,"6/07/99",1,710111,1,11,"Purchased since 1992",3000,3000,0,0,0,0
70,"6/06/99",1,710111,1,1,"Purchased before 1992",4000,0,0,0,0,0
88,"6/07/99",1,710141,1,11,"Purchased since 1992",1800,0,0,0,0,0
93,"6/07/99",1,710151,1,11,"Purchased since 1992",150000,0,50000,0,0,0
72,"6/07/99",1,710211,1,1,"Purchased before 1992",12000,0,0,0,0,0
94,"6/07/99",1,710251,1,1,"Purchased before 1992",60000,0,900,0,0,0
75,"6/07/99",1,710311,5,11,"Purchased since 1992",0,0,0,2300,0,0
73,"6/07/99",1,710311,1,11,"Purchased since 1992",4000,0,0,6000,0,0
74,"6/07/99",1,710311,3,1,"Purchased before 1992",10000,8000,0,0,0,0
95,"6/07/99",1,710351,1,1,"Purchased before 1992",75000,0,5000,0,0,0
76,"6/07/99",1,710411,1,11,"Purchased since 1992",10000,0,0,0,0,0
96,"6/07/99",1,710459,1,1,"Purchased before 1992",24000,0,0,0,0,0
97,"6/07/99",1,710459,1,11,"Purchased since 1992",0,0,15000,0,0,0
91,"6/07/99",1,710541,4,11,"Purchased since 1992",0,0,3000,0,0,0
90,"6/07/99",1,710541,1,11,"Purchased since 1992",20000,0,0,0,0,0
92,"6/07/99",1,710542,1,1,"Purchased before 1992",5000,0,3000,0,0,0
77,"6/07/99",1,710611,1,11,"Purchased since 1992",2000,0,0,0,0,0
78,"6/07/99",1,710711,1,11,"Purchased since 1992",16000,17000,0,3500,0,0
79,"6/07/99",1,710811,1,11,"Purchased since 1992",4000,4000,0,3000,0,0
80,"6/07/99",1,710911,1,1,"Purchased before 1992",250000,0,0,0,0,0
81,"6/07/99",1,710912,1,12,"Sale since 1992",20000,0,0,0,0,0
82,"6/07/99",1,711011,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
83,"6/07/99",1,711111,1,11,"Purchased since 1992",20000,7000,1200,0,0,0
84,"6/07/99",1,711211,1,11,"Purchased since 1992",400,0,0,4000,0,0
85,"6/07/99",1,711311,1,11,"Purchased since 1992",1500,1500,900,0,0,0
86,"6/07/99",1,711411,1,11,"Purchased since 1992",2000,0,0,0,0,0
87,"6/07/99",1,711412,1,11,"Purchased since 1992",600,0,0,0,0,0
142,"6/09/99",1,720111,1,1,"Purchased before 1992",0,0,2500,0,0,0
144,"6/17/99",1,720111,1,2,"Inherited",40000,0,0,0,0,0
143,"6/17/99",1,720111,1,11,"Purchased since 1992",14000,0,0,0,0,0
171,"6/17/99",1,720141,1,11,"Purchased since 1992",350000,0,3000,0,0,0
170,"6/17/99",1,720141,1,1,"Purchased before 1992",50000,0,0,0,0,0
176,"6/17/99",1,720151,1,1,"Purchased before 1992",45000,0,0,0,0,0
145,"6/17/99",1,720212,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
172,"6/17/99",1,720241,2,11,"Purchased since 1992",1000,1500,0,0,0,0
177,"6/17/99",1,720251,1,11,"Purchased since 1992",400000,0,0,0,0,0
146,"6/17/99",1,720311,1,1,"Purchased before 1992",10000,0,1000,0,0,0
150,"6/17/99",1,720313,1,3,"Obtained as gift",8000,0,0,0,0,0
149,"6/17/99",1,720313,1,11,"Purchased since 1992",0,0,600,0,0,0
178,"6/17/99",1,720351,1,11,"Purchased since 1992",20000,0,900,0,0,0
151,"6/17/99",1,720411,1,11,"Purchased since 1992",35000,20000,0,0,0,0
152,"6/17/99",1,720411,1,12,"Sale since 1992",0,0,2000,0,0,0
153,"6/17/99",1,720412,1,11,"Purchased since 1992",6000,0,0,0,0,0
173,"6/17/99",1,720441,1,12,"Sale since 1992",0,0,45000,0,0,0
174,"6/17/99",1,720441,1,2,"Inherited",500000,0,0,0,0,0
179,"6/17/99",1,720459,1,11,"Purchased since 1992",50000,0,2000,0,0,0
155,"6/17/99",1,720511,2,12,"Sale since 1992",0,0,0,3500,0,0
156,"6/17/99",1,720511,3,11,"Purchased since 1992",0,0,600,0,0,0
154,"6/17/99",1,720511,2,11,"Purchased since 1992",2000,1000,0,3500,0,0
