"casenum","date","weight_","hhcode","pid","s1_4q2","s1_4q3","s1_4q4","s1_4q5"
72,"7/09/99",1,1930441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
90,"7/09/99",1,1930459,3,6,3,10,3
89,"7/09/99",1,1930459,3,6,11,11,3
88,"7/09/99",1,1930459,3,6,8,8,3
87,"7/09/99",1,1930459,3,6,5,9,3
31,"7/09/99",1,1930531,3,1,3,7,3
30,"7/09/99",1,1930531,3,1,12,13,3
29,"7/09/99",1,1930531,3,1,10,8,3
28,"7/09/99",1,1930531,3,1,6,9,3
73,"7/09/99",1,1930541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
32,"7/09/99",1,1930631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
74,"7/09/99",1,1930641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
37,"7/09/99",1,1930731,1,6,4,2,3
35,"7/09/99",1,1930731,1,6,10,13,3
36,"7/09/99",1,1930731,1,6,2,8,3
34,"7/09/99",1,1930731,1,6,7,12,3
33,"7/09/99",1,1930731,1,6,5,10,3
38,"7/09/99",1,1930831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
39,"7/09/99",1,1930931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
40,"7/09/99",1,1931031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
41,"7/09/99",1,1931131,3,1,5,9,3
43,"7/09/99",1,1931131,3,1,10,11,3
45,"7/09/99",1,1931131,3,1,5,1,3
44,"7/09/99",1,1931131,3,1,2,12,3
42,"7/09/99",1,1931131,3,1,8,7,3
46,"7/09/99",1,1931131,9,4,8,5,1
47,"7/09/99",1,1931231,3,6,5,9,3
50,"7/09/99",1,1931231,3,6,3,9,3
48,"7/09/99",1,1931231,3,6,8,10,3
49,"7/09/99",1,1931231,3,6,11,12,3
51,"7/09/99",1,1931231,5,6,5,8,3
52,"7/09/99",1,1931231,5,6,7,10,3
53,"7/09/99",1,1931231,5,6,10,12,3
54,"7/09/99",1,1931231,5,6,2,14,3
58,"7/09/99",1,1931232,1,6,3,9,3
56,"7/09/99",1,1931232,1,6,8,12,3
55,"7/09/99",1,1931232,1,6,5,10,3
57,"7/09/99",1,1931232,1,6,11,13,3
59,"7/09/99",1,1931331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"7/09/99",1,1931431,5,1,9,15,3
62,"7/09/99",1,1931431,5,1,1,11,3
60,"7/09/99",1,1931431,5,1,5,13,3
63,"7/09/99",1,1931431,5,1,3,7,3
1,"9/09/99",1,1940139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"9/11/99",1,1940149,3,1,4,16,4
26,"9/11/99",1,1940149,4,1,4,16,4
27,"9/11/99",1,1940149,5,1,4,16,3
37,"9/11/99",1,1940159,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"9/09/99",1,1940239,2,1,2,24,3
28,"9/11/99",1,1940249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
38,"9/11/99",1,1940259,3,1,7,52,3
3,"9/09/99",1,1940339,1,6,4,13,3
29,"9/11/99",1,1940349,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
40,"9/11/99",1,1940359,4,2,11,13,3
42,"9/11/99",1,1940359,4,2,5,3,3
39,"9/11/99",1,1940359,4,2,7,17,3
41,"9/11/99",1,1940359,4,2,2,14,3
46,"9/11/99",1,1940359,5,2,5,3,3
43,"9/11/99",1,1940359,5,2,7,17,3
44,"9/11/99",1,1940359,5,2,11,13,3
45,"9/11/99",1,1940359,5,2,2,14,3
4,"9/09/99",1,1940439,1,6,3,17,4
5,"9/09/99",1,1940439,3,6,2,30,4
31,"9/11/99",1,1940449,3,1,1,8,3
32,"9/11/99",1,1940449,3,1,3,20,3
30,"9/11/99",1,1940449,3,1,8,23,3
35,"9/11/99",1,1940449,4,1,3,20,3
34,"9/11/99",1,1940449,4,1,1,8,3
33,"9/11/99",1,1940449,4,1,8,23,3
47,"9/11/99",1,1940459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"9/09/99",1,1940539,1,1,7,52,5
36,"9/11/99",1,1940549,3,2,8,52,3
48,"9/11/99",1,1940559,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"9/09/99",1,1940639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"9/09/99",1,1940739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"9/09/99",1,1940839,2,2,7,20,3
11,"9/09/99",1,1940839,2,2,5,12,3
10,"9/09/99",1,1940839,2,2,12,20,3
12,"9/09/99",1,1940939,6,1,1.79769313486232e+308,52,3
13,"9/09/99",1,1940939,6,1,1.79769313486232e+308,52,3
14,"9/09/99",1,1940939,8,3,7,52,1
15,"9/09/99",1,1941039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"9/09/99",1,1941139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"9/09/99",1,1941239,9,6,1,25,1
19,"9/09/99",1,1941339,1,1,1,17,3
20,"9/09/99",1,1941339,1,1,5,6,3
18,"9/09/99",1,1941339,1,1,7,20,3
21,"9/09/99",1,1941439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"9/11/99",1,1941539,3,6,7,21,3
1.79769313486232e+308,"10/12/99",1,1941539,3,6,3,14,3
23,"9/11/99",1,1941539,3,6,11,17,3
24,"9/11/99",1,1941539,5,6,5,4,3
91,"10/03/99",1,2010131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
113,"10/03/99",1,2010141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
122,"10/03/99",1,2010151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"10/03/99",1,2010231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
114,"10/03/99",1,2010241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
123,"10/03/99",1,2010251,5,6,4,4,4
124,"10/03/99",1,2010252,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"10/03/99",1,2010331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
115,"10/03/99",1,2010341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
125,"10/03/99",1,2010351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"10/03/99",1,2010431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
116,"10/03/99",1,2010441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
126,"10/03/99",1,2010459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"10/03/99",1,2010531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
117,"10/03/99",1,2010541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
118,"10/03/99",1,2010542,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
121,"10/03/99",1,2010543,1,6,1,14,4
120,"10/03/99",1,2010543,1,6,10,13,4
119,"10/03/99",1,2010543,1,6,8,8,4
96,"10/03/99",1,2010631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"10/03/99",1,2010731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
98,"10/03/99",1,2010831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"10/03/99",1,2010931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"10/03/99",1,2011031,1,6,10,7,2
101,"10/03/99",1,2011031,1,6,12,30,2
102,"10/03/99",1,2011131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
103,"10/03/99",1,2011132,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
104,"10/03/99",1,2011231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"10/03/99",1,2011339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"10/03/99",1,2011439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"10/03/99",1,2011539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"10/03/99",1,2011639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"10/03/99",1,2011739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
110,"10/03/99",1,2011839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
111,"10/03/99",1,2011939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
112,"10/03/99",1,2012039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
47,"9/23/99",1,2020131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"9/23/99",1,2020132,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
49,"9/23/99",1,2020133,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
81,"9/23/99",1,2020141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
86,"9/23/99",1,2020151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"9/23/99",1,2020231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
51,"9/23/99",1,2020232,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
82,"9/23/99",1,2020241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"9/23/99",1,2020251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"9/23/99",1,2020252,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"9/23/99",1,2020331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"9/23/99",1,2020332,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"9/23/99",1,2020333,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
83,"9/23/99",1,2020341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
89,"9/23/99",1,2020351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
55,"9/23/99",1,2020431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"9/23/99",1,2020432,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
84,"9/23/99",1,2020441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
90,"9/23/99",1,2020459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"9/23/99",1,2020531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
85,"9/23/99",1,2020541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"9/23/99",1,2020631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"9/23/99",1,2020731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"9/23/99",1,2020831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"9/23/99",1,2020832,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
62,"9/23/99",1,2020931,4,6,3,7,3
63,"9/23/99",1,2020931,4,6,5,4,3
64,"9/23/99",1,2020931,4,6,7,6,3
65,"9/23/99",1,2020932,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"9/23/99",1,2021031,5,1,6,36,3
67,"9/23/99",1,2021032,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
68,"9/23/99",1,2021131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
69,"9/23/99",1,2021231,5,1,1,24,4
70,"9/23/99",1,2021232,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
71,"9/23/99",1,2021339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
72,"9/23/99",1,2021439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
73,"9/23/99",1,2021539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
74,"9/23/99",1,2021639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
75,"9/23/99",1,2021739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
76,"9/23/99",1,2021839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"9/23/99",1,2021939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
78,"9/23/99",1,2022039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
79,"9/23/99",1,2022139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
80,"9/23/99",1,2022239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"7/15/99",1,2030131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
115,"7/15/99",1,2030141,3,2,10,16,3
120,"7/15/99",1,2030151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
121,"7/15/99",1,2030152,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"7/15/99",1,2030231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
116,"7/15/99",1,2030241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
122,"7/15/99",1,2030251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
101,"7/15/99",1,2030331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
117,"7/15/99",1,2030341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
118,"7/15/99",1,2030342,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
123,"7/15/99",1,2030351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
102,"7/15/99",1,2030431,2,6,11,8,1
103,"7/15/99",1,2030432,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
119,"7/15/99",1,2030441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
124,"7/15/99",1,2030459,5,2,2,52,4
104,"7/15/99",1,2030531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"7/15/99",1,2030731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"7/15/99",1,2030831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"7/15/99",1,2030931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"7/15/99",1,2031031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"7/15/99",1,2031131,5,6,8,5,2
110,"7/15/99",1,2031231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
111,"7/15/99",1,2031339,1,6,12,5,4
112,"7/15/99",1,2031439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
113,"7/15/99",1,2031539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
114,"7/15/99",1,2031639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
227,"6/20/99",1,2110131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
249,"6/20/99",1,2110141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
250,"6/20/99",1,2110142,1,1,7,5,2
256,"6/20/99",1,2110151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
228,"6/20/99",1,2110231,12,2,10,5,2
251,"6/20/99",1,2110241,5,1,3,16,3
252,"6/20/99",1,2110242,1,1,9,16,2
257,"6/20/99",1,2110251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
229,"6/20/99",1,2110331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
253,"6/20/99",1,2110341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
258,"6/20/99",1,2110351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
230,"6/20/99",1,2110431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
254,"6/20/99",1,2110441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
259,"6/20/99",1,2110459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
231,"6/20/99",1,2110531,5,2,3,40,4
232,"6/20/99",1,2110531,5,2,1,7,4
255,"6/20/99",1,2110541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
233,"6/20/99",1,2110631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
234,"6/20/99",1,2110731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
235,"6/20/99",1,2110831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
236,"6/20/99",1,2110832,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
237,"6/20/99",1,2110931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
238,"6/20/99",1,2111031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
