"casenum","date","weight_","hhcode","pid","respid","s13_1q3","s13_1q4","s13_1q5","s13_1q6","s13_1q7","s13_1q8","s13_1q9","s13_1q10","s13_1q11"
64,"8/03/99",1,1620241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
70,"8/03/99",1,1620251,2,2,1,12,1000,0,0.00999999977648258,12,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
71,"8/03/99",1,1620251,6,6,1,12,40000,0,1,12,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"8/03/99",1,1620321,2,2,1,18,0,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
65,"8/03/99",1,1620341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
72,"8/03/99",1,1620351,2,2,1,18,0,0,5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"8/03/99",1,1620441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
73,"8/03/99",1,1620459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
49,"8/03/99",1,1620521,5,5,1,17,25000,3000,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"8/03/99",1,1620522,2,2,1,15,10000,0,7,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
67,"8/03/99",1,1620541,2,2,1,15,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
51,"8/03/99",1,1620721,2,2,1,16,700,0,2,8,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"8/03/99",1,1620721,3,3,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"8/03/99",1,1620821,3,3,1,15,1000,0,5,0,2,1988,5
54,"8/03/99",1,1620821,5,5,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
55,"8/03/99",1,1620921,6,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"8/03/99",1,1620922,2,2,1,16,3000,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"8/03/99",1,1621021,2,2,1,16,5000,0,0.0500000007450581,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"8/03/99",1,1621121,2,2,1,18,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,1621121,8,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"8/03/99",1,1621122,2,2,1,18,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"8/03/99",1,1621221,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"8/03/99",1,1621222,2,2,1,16,2000,0,0.0500000007450581,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
62,"8/03/99",1,1621223,2,2,1,14,8000,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
74,"5/28/99",1,1630121,2,2,1,15,0,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
75,"6/03/99",1,1630121,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
76,"6/03/99",1,1630121,5,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
96,"6/03/99",1,1630141,3,3,1,18,5000,50,4,4,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"6/03/99",1,1630142,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
102,"6/03/99",1,1630151,2,2,1,12,0,0,0.25,12,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"6/03/99",1,1630221,2,2,1,12,2000,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
98,"6/03/99",1,1630241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
103,"6/03/99",1,1630251,2,2,1,16,1500,0,40,6,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,1630251,3,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
78,"6/03/99",1,1630321,2,2,1,20,0,20,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,1630321,5,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
79,"6/03/99",1,1630321,6,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"6/03/99",1,1630341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
104,"6/03/99",1,1630351,2,2,1,18,10000,0,2,4,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
80,"6/03/99",1,1630421,2,2,1,14,300,0,2,12,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"6/03/99",1,1630441,2,2,1,16,500,0,1,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,1630441,4,4,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,1630459,5,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
81,"6/03/99",1,1630521,2,2,1,15,0,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
82,"6/03/99",1,1630521,5,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
83,"6/03/99",1,1630521,6,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
101,"6/03/99",1,1630541,2,2,1,18,6000,0,4,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
84,"6/03/99",1,1630621,2,2,1,14,0,0,2,30,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
85,"6/03/99",1,1630721,2,2,1,13,1300,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"6/03/99",1,1630821,2,2,1,16,375,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
86,"6/03/99",1,1630821,5,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
89,"6/03/99",1,1630921,4,2,1,15,1500,0,30,0,2,1990,1.79769313486232e+308
90,"6/03/99",1,1630922,2,2,1,15,4500,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
91,"6/03/99",1,1631021,2,2,1,12,0,0,3,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"6/03/99",1,1631022,2,2,1,15,9000,0,12,24,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"6/03/99",1,1631121,2,2,1,12,0,0,3,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"6/03/99",1,1631121,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"6/03/99",1,1631221,2,2,1,14,1000,0,2,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"8/01/99",1,1710131,4,1,1,18,0,0,7,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"8/01/99",1,1710132,2,1,1,17,9000,0,10,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
29,"8/01/99",1,1710241,2,1,1,15,0,0,0.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,1710241,5,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"8/01/99",1,1710241,8,1,1,18,2000,0,4,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
39,"8/01/99",1,1710251,2,1,1,22,10000,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
40,"8/01/99",1,1710251,3,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
31,"8/01/99",1,1710341,2,1.79769313486232e+308,1,15,0,0,6,0,1,1980,3
32,"8/01/99",1,1710341,3,1.79769313486232e+308,1,15,0,0,10,24,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,1710341,5,1.79769313486232e+308,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
33,"8/01/99",1,1710341,9,1.79769313486232e+308,1,18,0,0,1,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
41,"8/01/99",1,1710351,2,2,1,16,0,0,0.200000002980232,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
42,"8/01/99",1,1710351,3,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"8/01/99",1,1710431,3,2,1,18,0,0,10,0,2,1997,12
4,"8/01/99",1,1710431,5,2,1,18,0,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"8/01/99",1,1710441,3,1,1,18,7000,0,2.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
35,"8/01/99",1,1710441,10,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
43,"8/01/99",1,1710459,4,3,1,13,2000,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
44,"8/01/99",1,1710459,6,3,1,15,3000,0,1,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"8/01/99",1,1710531,2,1,1,18,0,0,0.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"8/01/99",1,1710531,3,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"8/01/99",1,1710531,4,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
36,"8/01/99",1,1710541,11,1,1,21,0,0,27,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
37,"8/01/99",1,1710542,2,1,1,19,5000,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
38,"8/01/99",1,1710543,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"8/01/99",1,1710731,2,1,1,15,0,0,23,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"8/01/99",1,1710731,3,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"8/01/99",1,1710731,5,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,1710731,6,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"8/01/99",1,1710831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"8/01/99",1,1710931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"8/01/99",1,1710932,2,1,1,17,0,0,20,40,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"8/01/99",1,1711031,2,1,1,15,0,0,20,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"8/01/99",1,1711031,6,1,1,16,0,0,15,0,1,1996,3
17,"8/01/99",1,1711131,2,1,1,15,3000,0,25,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"8/01/99",1,1711231,2,1,1,15,0,0,12,18,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"8/01/99",1,1711231,6,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"8/01/99",1,1711231,7,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"8/01/99",1,1711339,2,1,1,18,0,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"8/01/99",1,1711439,2,1,1,15,0,0,10,12,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"8/01/99",1,1711439,5,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
24,"8/01/99",1,1711539,2,1,1,10,0,0,0.100000001490116,18,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"8/01/99",1,1711539,3,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
26,"8/01/99",1,1711639,2,2,1,16,0,0,0.5,6,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"8/01/99",1,1711739,2,1,1,20,8000,0,13,6,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
28,"8/01/99",1,1711839,2,1,1,17,0,0,0.200000002980232,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
131,"6/14/99",1,1720131,2,2,1,15,0,0,3,0,1,1982,12
158,"6/14/99",1,1720141,2,1,1,17,0,0,7,4,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
159,"6/14/99",1,1720141,5,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
160,"6/14/99",1,1720141,6,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
168,"6/14/99",1,1720151,2,1,1,18,2500,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
133,"6/14/99",1,1720231,5,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
161,"6/14/99",1,1720241,2,2,1,16,10000,0,1,0,1,1994,1.79769313486232e+308
169,"6/14/99",1,1720251,2,1,1,20,0,0,48,96,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
134,"6/14/99",1,1720331,2,1,1,16,0,0,3,12,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
135,"6/14/99",1,1720331,4,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
162,"6/14/99",1,1720341,2,1,1,16,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
163,"6/14/99",1,1720341,3,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
164,"6/14/99",1,1720341,4,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
170,"6/14/99",1,1720351,4,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
171,"6/14/99",1,1720351,5,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
172,"6/14/99",1,1720351,6,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
173,"6/14/99",1,1720351,9,1,1,18,0,0,0,0,2,1989,3
174,"6/14/99",1,1720351,14,1,1,20,0,0,10,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
136,"6/14/99",1,1720431,2,1,1,14,0,0,5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
137,"6/14/99",1,1720431,3,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
165,"6/14/99",1,1720441,7,4,1,22,50000,0,90,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
166,"6/14/99",1,1720441,8,8,1,18,0,0,10,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
175,"6/14/99",1,1720459,2,1,1,18,20000,0,32,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"8/25/99",1,1720459,4,4,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
138,"6/14/99",1,1720531,2,2,1,15,0,0,5,0,1,1993,7
139,"6/14/99",1,1720531,4,2,1,16,0,0,6,0,1,1986,7
167,"6/14/99",1,1720541,2,2,1,16,0,0,15,0,1,1990,1.79769313486232e+308
140,"6/14/99",1,1720631,2,1,1,16,0,0,0,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
141,"6/14/99",1,1720731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
142,"6/14/99",1,1720831,2,1,1,15,10000,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
143,"6/14/99",1,1720931,2,2,1,14,0,0,8,0,1,1996,3
144,"6/14/99",1,1721031,2,1,1,14,0,0,4,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
145,"6/14/99",1,1721131,2,4,1,16,0,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
146,"6/14/99",1,1721131,5,4,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
