"casenum","date","weight_","hhcode","actvtysl","s6_3q2","s6_3q3","s6_3q4","s6_3q5","s6_3q6","s6_3q7","s6_3q8","s6_3q9"
51,"9/14/99",1,1831839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"9/14/99",1,1831939,1,12,3000,300,699.300720214844,70,1,2000,1.79769313486232e+308
53,"9/14/99",1,1832039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"9/14/99",1,1832139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
55,"9/14/99",1,1832239,1,5,7000,300,1631.70166015625,75,2,1.79769313486232e+308,1.79769313486232e+308
1,"9/15/99",1,1840139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"9/16/99",1,1840149,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
32,"9/16/99",1,1840159,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"9/16/99",1,1840239,1,12,400,5,93.2400970458984,0,2,1.79769313486232e+308,1.79769313486232e+308
3,"9/16/99",1,1840239,2,12,20000,200,4662.0048828125,50,2,1.79769313486232e+308,1.79769313486232e+308
28,"9/16/99",1,1840249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
33,"9/16/99",1,1840259,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"9/16/99",1,1840339,1,12,60000,160,13986.013671875,40,1,600,1.79769313486232e+308
29,"9/16/99",1,1840349,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"9/16/99",1,1840359,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"9/16/99",1,1840439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"9/16/99",1,1840449,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
35,"9/16/99",1,1840459,1,12,56000,0,13053.61328125,0,1,30000,1.79769313486232e+308
6,"9/16/99",1,1840539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
31,"9/16/99",1,1840549,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
36,"9/16/99",1,1840559,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"9/16/99",1,1840639,1,12,3000,20,699.300720214844,5,1,600,1.79769313486232e+308
8,"9/16/99",1,1840739,1,6,38400,0,8951.048828125,0,2,1.79769313486232e+308,1.79769313486232e+308
9,"9/16/99",1,1840839,1,3,5600,0,1305.361328125,0,1,1400,1.79769313486232e+308
10,"9/16/99",1,1840839,2,11,12000,0,2797.20288085938,0,1,3800,1.79769313486232e+308
11,"9/16/99",1,1840939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"9/16/99",1,1841039,1,12,22400,0,5221.4453125,0,2,1.79769313486232e+308,1.79769313486232e+308
13,"9/16/99",1,1841139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"9/16/99",1,1841239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"9/16/99",1,1841339,1,12,6000,0,1398.60144042969,0,1,3000,1.79769313486232e+308
16,"9/16/99",1,1841439,1,12,7250,0,1689.97668457031,0,2,1.79769313486232e+308,1.79769313486232e+308
17,"9/16/99",1,1841439,2,12,10000,0,2331.00244140625,0,2,1.79769313486232e+308,1.79769313486232e+308
18,"9/16/99",1,1841439,3,12,10200,0,2377.62231445312,0,1,8000,1.79769313486232e+308
19,"9/16/99",1,1841439,4,12,8000,0,1864.80187988281,0,1,4000,1.79769313486232e+308
20,"9/16/99",1,1841539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"9/16/99",1,1841639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"9/16/99",1,1841739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
